Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
1127,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:270,
1128,Receive,,Ext / Data,0x1610FF55,0,,00:00:01:272,
1129,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:279,
1130,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:318,
1131,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:335,
1132,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:338,
1133,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:339,
1134,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:340,
1135,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:344,
1136,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:349,
1137,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:350,
1138,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:350,
1139,Receive,,Ext / Data,0x12F85250,4,FE  00  C1  7D  ,00:00:01:351,
1140,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:352,
1141,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:360,
1142,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:387,
1143,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:392,
1144,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:424,
1145,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:446,
1146,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:447,
1147,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:449,
1148,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:449,
1149,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:450,
1150,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:456,
1151,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:459,
1152,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:468,
1153,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:01:486,
1154,Receive,,Ext / Data,0x1610FF33,0,,00:00:01:494,
1155,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:01:497,
1156,Receive,,Ext / Data,0x12F95555,2,4B  58  ,00:00:01:530,
1157,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:533,
1158,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:547,
1159,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:556,
1160,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:557,
1161,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:558,
1162,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:559,
1163,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:560,
1164,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:561,
1165,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:567,
1166,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:581,
1167,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:620,
1168,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:632,
1169,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:635,
1170,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:636,
1171,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:637,
1172,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:638,
1173,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:646,
1174,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:646,
1175,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:647,
1176,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:648,
1177,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:660,
1178,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:684,
1179,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:692,
