Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
2321,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:440,
2322,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:477,
2323,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:495,
2324,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:01:507,
2325,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:01:516,
2326,Receive,,Ext / Data,0x1610FF33,0,,00:00:01:517,
2327,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:537,
2328,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:538,
2329,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:539,
2330,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:540,
2331,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:541,
2332,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:547,
2333,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:549,
2334,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:559,
2335,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:572,
2336,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:589,
2337,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:612,
2338,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:614,
2339,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:621,
2340,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:635,
2341,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:636,
2342,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:637,
2343,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:638,
2344,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:648,
2345,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:649,
2346,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:650,
2347,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:658,
2348,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:711,
2349,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:712,
2350,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:715,
2351,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:715,
2352,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:716,
